exercicio1

mysql> SELECT * FROM DimCustomer;
+-------------+-----------+----------+------------------+------------+--------------+-------------------+
| CustomerKey | FirstName | LastName | EmailAddress     | BirthDate  | CustomerType | DateFirstPurchase |
+-------------+-----------+----------+------------------+------------+--------------+-------------------+
|           1 | João      | Silva    | joao@email.com   | 1990-05-10 | Person       | 2022-01-01        |
|           2 | Maria     | Oliveira | maria@email.com  | 1985-08-22 | Person       | 2023-03-15        |
|           3 | Carlos    | Souza    | carlos@email.com | 1979-11-03 | Company      | 2021-12-11        |
+-------------+-----------+----------+------------------+------------+--------------+-------------------+
3 rows in set (0.00 sec)

mysql> SELECT
    ->
    ->         CustomerType,
    ->
    ->         COUNT(*) Total_Clientes
    ->
    -> FROM DimCustomer
    ->
    -> GROUP BY CustomerType;
+--------------+----------------+
| CustomerType | Total_Clientes |
+--------------+----------------+
| Person       |              2 |
| Company      |              1 |
+--------------+----------------+
2 rows in set (0.00 sec)

exercicio2 

mysql> SELECT * FROM DimEmployee;
ERROR 1146 (42S02): Table 'contoso.dimemployee' doesn't exist
mysql> SELECT
    ->
    ->         DepartmentName,
    ->
    ->         COUNT(*) Total_Funcionarios
    ->
    -> FROM DimEmployee
    ->
    -> GROUP BY DepartmentName;
ERROR 1146 (42S02): Table 'contoso.dimemployee' doesn't exist
mysql>


exercicio3

mysql> SELECT * FROM DimProduct;
+------------+--------------+----------------+-------------------+
| ProductKey | ProductName  | BrandName      | Manufacturer      |
|       1394 | Produto 1394 | Marca Genérica | Fabricante Padrão |
|       1395 | Produto 1395 | Marca Genérica | Fabricante Padrão |
|       1396 | Produto 1396 | Marca Genérica | Fabricante Padrão |
|       1397 | Produto 1397 | Marca Genérica | Fabricante Padrão |
|       1398 | Produto 1398 | Marca Genérica | Fabricante Padrão |
|       1399 | Produto 1399 | Marca Genérica | Fabricante Padrão |
|       1400 | Produto 1400 | Marca Genérica | Fabricante Padrão |
|       1401 | Produto 1401 | Marca Genérica | Fabricante Padrão |
|       1402 | Produto 1402 | Marca Genérica | Fabricante Padrão |
|       1403 | Produto 1403 | Marca Genérica | Fabricante Padrão |
|       1404 | Produto 1404 | Marca Genérica | Fabricante Padrão |
|       1405 | Produto 1405 | Marca Genérica | Fabricante Padrão |
|       1406 | Produto 1406 | Marca Genérica | Fabricante Padrão |
|       1407 | Produto 1407 | Marca Genérica | Fabricante Padrão |
|       1408 | Produto 1408 | Marca Genérica | Fabricante Padrão |
|       1409 | Produto 1409 | Marca Genérica | Fabricante Padrão |
|       1410 | Produto 1410 | Marca Genérica | Fabricante Padrão |
|       1411 | Produto 1411 | Marca Genérica | Fabricante Padrão |
|       1412 | Produto 1412 | Marca Genérica | Fabricante Padrão |
|       1413 | Produto 1413 | Marca Genérica | Fabricante Padrão |
|       1414 | Produto 1414 | Marca Genérica | Fabricante Padrão |
|       1415 | Produto 1415 | Marca Genérica | Fabricante Padrão |
|       1416 | Produto 1416 | Marca Genérica | Fabricante Padrão |
|       1417 | Produto 1417 | Marca Genérica | Fabricante Padrão |
|       1418 | Produto 1418 | Marca Genérica | Fabricante Padrão |
|       1419 | Produto 1419 | Marca Genérica | Fabricante Padrão |
|       1420 | Produto 1420 | Marca Genérica | Fabricante Padrão |
|       1421 | Produto 1421 | Marca Genérica | Fabricante Padrão |
|       1422 | Produto 1422 | Marca Genérica | Fabricante Padrão |
|       1423 | Produto 1423 | Marca Genérica | Fabricante Padrão |
|       1424 | Produto 1424 | Marca Genérica | Fabricante Padrão |
|       1425 | Produto 1425 | Marca Genérica | Fabricante Padrão |
|       1426 | Produto 1426 | Marca Genérica | Fabricante Padrão |
|       1427 | Produto 1427 | Marca Genérica | Fabricante Padrão |
|       1428 | Produto 1428 | Marca Genérica | Fabricante Padrão |
|       1429 | Produto 1429 | Marca Genérica | Fabricante Padrão |
|       1430 | Produto 1430 | Marca Genérica | Fabricante Padrão |
|       1431 | Produto 1431 | Marca Genérica | Fabricante Padrão |
|       1432 | Produto 1432 | Marca Genérica | Fabricante Padrão |
|       1433 | Produto 1433 | Marca Genérica | Fabricante Padrão |
|       1434 | Produto 1434 | Marca Genérica | Fabricante Padrão |
|       1435 | Produto 1435 | Marca Genérica | Fabricante Padrão |
|       1436 | Produto 1436 | Marca Genérica | Fabricante Padrão |
|       1437 | Produto 1437 | Marca Genérica | Fabricante Padrão |
|       1438 | Produto 1438 | Marca Genérica | Fabricante Padrão |
|       1439 | Produto 1439 | Marca Genérica | Fabricante Padrão |
|       1440 | Produto 1440 | Marca Genérica | Fabricante Padrão |
|       1441 | Produto 1441 | Marca Genérica | Fabricante Padrão |
|       1442 | Produto 1442 | Marca Genérica | Fabricante Padrão |
|       1443 | Produto 1443 | Marca Genérica | Fabricante Padrão |
|       1444 | Produto 1444 | Marca Genérica | Fabricante Padrão |
|       1445 | Produto 1445 | Marca Genérica | Fabricante Padrão |
|       1446 | Produto 1446 | Marca Genérica | Fabricante Padrão |
|       1447 | Produto 1447 | Marca Genérica | Fabricante Padrão |
|       1448 | Produto 1448 | Marca Genérica | Fabricante Padrão |
|       1449 | Produto 1449 | Marca Genérica | Fabricante Padrão |
|       1450 | Produto 1450 | Marca Genérica | Fabricante Padrão |
|       1451 | Produto 1451 | Marca Genérica | Fabricante Padrão |
|       1452 | Produto 1452 | Marca Genérica | Fabricante Padrão |
|       1453 | Produto 1453 | Marca Genérica | Fabricante Padrão |
|       1454 | Produto 1454 | Marca Genérica | Fabricante Padrão |
|       1455 | Produto 1455 | Marca Genérica | Fabricante Padrão |
|       1456 | Produto 1456 | Marca Genérica | Fabricante Padrão |
|       1457 | Produto 1457 | Marca Genérica | Fabricante Padrão |
|       1458 | Produto 1458 | Marca Genérica | Fabricante Padrão |
|       1459 | Produto 1459 | Marca Genérica | Fabricante Padrão |
|       1460 | Produto 1460 | Marca Genérica | Fabricante Padrão |
|       1461 | Produto 1461 | Marca Genérica | Fabricante Padrão |
|       1462 | Produto 1462 | Marca Genérica | Fabricante Padrão |
|       1463 | Produto 1463 | Marca Genérica | Fabricante Padrão |
|       1464 | Produto 1464 | Marca Genérica | Fabricante Padrão |
|       1465 | Produto 1465 | Marca Genérica | Fabricante Padrão |
|       1466 | Produto 1466 | Marca Genérica | Fabricante Padrão |
|       1467 | Produto 1467 | Marca Genérica | Fabricante Padrão |
|       1468 | Produto 1468 | Marca Genérica | Fabricante Padrão |
|       1469 | Produto 1469 | Marca Genérica | Fabricante Padrão |
|       1470 | Produto 1470 | Marca Genérica | Fabricante Padrão |
|       1471 | Produto 1471 | Marca Genérica | Fabricante Padrão |
|       1472 | Produto 1472 | Marca Genérica | Fabricante Padrão |
|       1473 | Produto 1473 | Marca Genérica | Fabricante Padrão |
|       1474 | Produto 1474 | Marca Genérica | Fabricante Padrão |
|       1475 | Produto 1475 | Marca Genérica | Fabricante Padrão |
|       1476 | Produto 1476 | Marca Genérica | Fabricante Padrão |
|       1477 | Produto 1477 | Marca Genérica | Fabricante Padrão |
|       1478 | Produto 1478 | Marca Genérica | Fabricante Padrão |
|       1479 | Produto 1479 | Marca Genérica | Fabricante Padrão |
|       1480 | Produto 1480 | Marca Genérica | Fabricante Padrão |
|       1481 | Produto 1481 | Marca Genérica | Fabricante Padrão |
|       1482 | Produto 1482 | Marca Genérica | Fabricante Padrão |
|       1483 | Produto 1483 | Marca Genérica | Fabricante Padrão |
|       1484 | Produto 1484 | Marca Genérica | Fabricante Padrão |
|       1485 | Produto 1485 | Marca Genérica | Fabricante Padrão |
|       1486 | Produto 1486 | Marca Genérica | Fabricante Padrão |
|       1487 | Produto 1487 | Marca Genérica | Fabricante Padrão |
|       1488 | Produto 1488 | Marca Genérica | Fabricante Padrão |
|       1489 | Produto 1489 | Marca Genérica | Fabricante Padrão |
|       1490 | Produto 1490 | Marca Genérica | Fabricante Padrão |
|       1491 | Produto 1491 | Marca Genérica | Fabricante Padrão |
|       1492 | Produto 1492 | Marca Genérica | Fabricante Padrão |
|       1493 | Produto 1493 | Marca Genérica | Fabricante Padrão |
|       1494 | Produto 1494 | Marca Genérica | Fabricante Padrão |
|       1495 | Produto 1495 | Marca Genérica | Fabricante Padrão |
|       1496 | Produto 1496 | Marca Genérica | Fabricante Padrão |
|       1497 | Produto 1497 | Marca Genérica | Fabricante Padrão |
|       1498 | Produto 1498 | Marca Genérica | Fabricante Padrão |
|       1499 | Produto 1499 | Marca Genérica | Fabricante Padrão |
|       1500 | Produto 1500 | Marca Genérica | Fabricante Padrão |
|       1501 | Produto 1501 | Marca Genérica | Fabricante Padrão |
|       1502 | Produto 1502 | Marca Genérica | Fabricante Padrão |
|       1503 | Produto 1503 | Marca Genérica | Fabricante Padrão |
|       1504 | Produto 1504 | Marca Genérica | Fabricante Padrão |
|       1505 | Produto 1505 | Marca Genérica | Fabricante Padrão |
|       1506 | Produto 1506 | Marca Genérica | Fabricante Padrão |
|       1507 | Produto 1507 | Marca Genérica | Fabricante Padrão |
|       1508 | Produto 1508 | Marca Genérica | Fabricante Padrão |
|       1509 | Produto 1509 | Marca Genérica | Fabricante Padrão |
|       1510 | Produto 1510 | Marca Genérica | Fabricante Padrão |
|       1511 | Produto 1511 | Marca Genérica | Fabricante Padrão |
|       1512 | Produto 1512 | Marca Genérica | Fabricante Padrão |
|       1513 | Produto 1513 | Marca Genérica | Fabricante Padrão |
|       1514 | Produto 1514 | Marca Genérica | Fabricante Padrão |
|       1515 | Produto 1515 | Marca Genérica | Fabricante Padrão |
|       1516 | Produto 1516 | Marca Genérica | Fabricante Padrão |
|       1517 | Produto 1517 | Marca Genérica | Fabricante Padrão |
|       1518 | Produto 1518 | Marca Genérica | Fabricante Padrão |
|       1519 | Produto 1519 | Marca Genérica | Fabricante Padrão |
|       1520 | Produto 1520 | Marca Genérica | Fabricante Padrão |
|       1521 | Produto 1521 | Marca Genérica | Fabricante Padrão |
|       1522 | Produto 1522 | Marca Genérica | Fabricante Padrão |
|       1523 | Produto 1523 | Marca Genérica | Fabricante Padrão |
|       1524 | Produto 1524 | Marca Genérica | Fabricante Padrão |
|       1525 | Produto 1525 | Marca Genérica | Fabricante Padrão |
|       1526 | Produto 1526 | Marca Genérica | Fabricante Padrão |
|       1527 | Produto 1527 | Marca Genérica | Fabricante Padrão |
|       1528 | Produto 1528 | Marca Genérica | Fabricante Padrão |
|       1529 | Produto 1529 | Marca Genérica | Fabricante Padrão |
|       1530 | Produto 1530 | Marca Genérica | Fabricante Padrão |
|       1531 | Produto 1531 | Marca Genérica | Fabricante Padrão |
|       1532 | Produto 1532 | Marca Genérica | Fabricante Padrão |
|       1533 | Produto 1533 | Marca Genérica | Fabricante Padrão |
|       1534 | Produto 1534 | Marca Genérica | Fabricante Padrão |
|       1535 | Produto 1535 | Marca Genérica | Fabricante Padrão |
|       1536 | Produto 1536 | Marca Genérica | Fabricante Padrão |
|       1537 | Produto 1537 | Marca Genérica | Fabricante Padrão |
|       1538 | Produto 1538 | Marca Genérica | Fabricante Padrão |
|       1539 | Produto 1539 | Marca Genérica | Fabricante Padrão |
|       1540 | Produto 1540 | Marca Genérica | Fabricante Padrão |
|       1541 | Produto 1541 | Marca Genérica | Fabricante Padrão |
|       1542 | Produto 1542 | Marca Genérica | Fabricante Padrão |
|       1543 | Produto 1543 | Marca Genérica | Fabricante Padrão |
|       1544 | Produto 1544 | Marca Genérica | Fabricante Padrão |
|       1545 | Produto 1545 | Marca Genérica | Fabricante Padrão |
|       1546 | Produto 1546 | Marca Genérica | Fabricante Padrão |
|       1547 | Produto 1547 | Marca Genérica | Fabricante Padrão |
|       1548 | Produto 1548 | Marca Genérica | Fabricante Padrão |
|       1549 | Produto 1549 | Marca Genérica | Fabricante Padrão |
|       1550 | Produto 1550 | Marca Genérica | Fabricante Padrão |
|       1551 | Produto 1551 | Marca Genérica | Fabricante Padrão |
|       1552 | Produto 1552 | Marca Genérica | Fabricante Padrão |
|       1553 | Produto 1553 | Marca Genérica | Fabricante Padrão |
|       1554 | Produto 1554 | Marca Genérica | Fabricante Padrão |
|       1555 | Produto 1555 | Marca Genérica | Fabricante Padrão |
|       1556 | Produto 1556 | Marca Genérica | Fabricante Padrão |
|       1557 | Produto 1557 | Marca Genérica | Fabricante Padrão |
|       1558 | Produto 1558 | Marca Genérica | Fabricante Padrão |
|       1559 | Produto 1559 | Marca Genérica | Fabricante Padrão |
|       1560 | Produto 1560 | Marca Genérica | Fabricante Padrão |
|       1561 | Produto 1561 | Marca Genérica | Fabricante Padrão |
|       1562 | Produto 1562 | Marca Genérica | Fabricante Padrão |
|       1563 | Produto 1563 | Marca Genérica | Fabricante Padrão |
|       1564 | Produto 1564 | Marca Genérica | Fabricante Padrão |
|       1565 | Produto 1565 | Marca Genérica | Fabricante Padrão |
|       1566 | Produto 1566 | Marca Genérica | Fabricante Padrão |
|       1567 | Produto 1567 | Marca Genérica | Fabricante Padrão |
|       1568 | Produto 1568 | Marca Genérica | Fabricante Padrão |
|       1569 | Produto 1569 | Marca Genérica | Fabricante Padrão |
|       1570 | Produto 1570 | Marca Genérica | Fabricante Padrão |
|       1571 | Produto 1571 | Marca Genérica | Fabricante Padrão |
|       1572 | Produto 1572 | Marca Genérica | Fabricante Padrão |
|       1573 | Produto 1573 | Marca Genérica | Fabricante Padrão |
|       1574 | Produto 1574 | Marca Genérica | Fabricante Padrão |
|       1575 | Produto 1575 | Marca Genérica | Fabricante Padrão |
|       1576 | Produto 1576 | Marca Genérica | Fabricante Padrão |
|       1577 | Produto 1577 | Marca Genérica | Fabricante Padrão |
|       1578 | Produto 1578 | Marca Genérica | Fabricante Padrão |
|       1579 | Produto 1579 | Marca Genérica | Fabricante Padrão |
|       1580 | Produto 1580 | Marca Genérica | Fabricante Padrão |
|       1581 | Produto 1581 | Marca Genérica | Fabricante Padrão |
|       1582 | Produto 1582 | Marca Genérica | Fabricante Padrão |
|       1583 | Produto 1583 | Marca Genérica | Fabricante Padrão |
|       1584 | Produto 1584 | Marca Genérica | Fabricante Padrão |
|       1585 | Produto 1585 | Marca Genérica | Fabricante Padrão |
|       1586 | Produto 1586 | Marca Genérica | Fabricante Padrão |
|       1587 | Produto 1587 | Marca Genérica | Fabricante Padrão |
|       1588 | Produto 1588 | Marca Genérica | Fabricante Padrão |
|       1589 | Produto 1589 | Marca Genérica | Fabricante Padrão |
|       1590 | Produto 1590 | Marca Genérica | Fabricante Padrão |
|       1591 | Produto 1591 | Marca Genérica | Fabricante Padrão |
|       1592 | Produto 1592 | Marca Genérica | Fabricante Padrão |
|       1593 | Produto 1593 | Marca Genérica | Fabricante Padrão |
|       1594 | Produto 1594 | Marca Genérica | Fabricante Padrão |
|       1595 | Produto 1595 | Marca Genérica | Fabricante Padrão |
|       1596 | Produto 1596 | Marca Genérica | Fabricante Padrão |
|       1597 | Produto 1597 | Marca Genérica | Fabricante Padrão |
|       1598 | Produto 1598 | Marca Genérica | Fabricante Padrão |
|       1599 | Produto 1599 | Marca Genérica | Fabricante Padrão |
|       1600 | Produto 1600 | Marca Genérica | Fabricante Padrão |
|       1601 | Produto 1601 | Marca Genérica | Fabricante Padrão |
|       1602 | Produto 1602 | Marca Genérica | Fabricante Padrão |
|       1603 | Produto 1603 | Marca Genérica | Fabricante Padrão |
|       1604 | Produto 1604 | Marca Genérica | Fabricante Padrão |
|       1605 | Produto 1605 | Marca Genérica | Fabricante Padrão |
|       1606 | Produto 1606 | Marca Genérica | Fabricante Padrão |
|       1607 | Produto 1607 | Marca Genérica | Fabricante Padrão |
|       1608 | Produto 1608 | Marca Genérica | Fabricante Padrão |
|       1609 | Produto 1609 | Marca Genérica | Fabricante Padrão |
|       1610 | Produto 1610 | Marca Genérica | Fabricante Padrão |
|       1611 | Produto 1611 | Marca Genérica | Fabricante Padrão |
|       1612 | Produto 1612 | Marca Genérica | Fabricante Padrão |
|       1613 | Produto 1613 | Marca Genérica | Fabricante Padrão |
|       1614 | Produto 1614 | Marca Genérica | Fabricante Padrão |
|       1615 | Produto 1615 | Marca Genérica | Fabricante Padrão |
|       1616 | Produto 1616 | Marca Genérica | Fabricante Padrão |
|       1617 | Produto 1617 | Marca Genérica | Fabricante Padrão |
|       1618 | Produto 1618 | Marca Genérica | Fabricante Padrão |
|       1619 | Produto 1619 | Marca Genérica | Fabricante Padrão |
|       1620 | Produto 1620 | Marca Genérica | Fabricante Padrão |
|       1621 | Produto 1621 | Marca Genérica | Fabricante Padrão |
|       1622 | Produto 1622 | Marca Genérica | Fabricante Padrão |
|       1623 | Produto 1623 | Marca Genérica | Fabricante Padrão |
|       1624 | Produto 1624 | Marca Genérica | Fabricante Padrão |
|       1625 | Produto 1625 | Marca Genérica | Fabricante Padrão |
|       1626 | Produto 1626 | Marca Genérica | Fabricante Padrão |
|       1627 | Produto 1627 | Marca Genérica | Fabricante Padrão |
|       1628 | Produto 1628 | Marca Genérica | Fabricante Padrão |
|       1629 | Produto 1629 | Marca Genérica | Fabricante Padrão |
|       1630 | Produto 1630 | Marca Genérica | Fabricante Padrão |
|       1631 | Produto 1631 | Marca Genérica | Fabricante Padrão |
|       1632 | Produto 1632 | Marca Genérica | Fabricante Padrão |
|       1633 | Produto 1633 | Marca Genérica | Fabricante Padrão |
|       1634 | Produto 1634 | Marca Genérica | Fabricante Padrão |
|       1635 | Produto 1635 | Marca Genérica | Fabricante Padrão |
|       1636 | Produto 1636 | Marca Genérica | Fabricante Padrão |
|       1637 | Produto 1637 | Marca Genérica | Fabricante Padrão |
|       1638 | Produto 1638 | Marca Genérica | Fabricante Padrão |
|       1639 | Produto 1639 | Marca Genérica | Fabricante Padrão |
|       1640 | Produto 1640 | Marca Genérica | Fabricante Padrão |
|       1641 | Produto 1641 | Marca Genérica | Fabricante Padrão |
|       1642 | Produto 1642 | Marca Genérica | Fabricante Padrão |
|       1643 | Produto 1643 | Marca Genérica | Fabricante Padrão |
|       1644 | Produto 1644 | Marca Genérica | Fabricante Padrão |
|       1645 | Produto 1645 | Marca Genérica | Fabricante Padrão |
|       1646 | Produto 1646 | Marca Genérica | Fabricante Padrão |
|       1647 | Produto 1647 | Marca Genérica | Fabricante Padrão |
|       1648 | Produto 1648 | Marca Genérica | Fabricante Padrão |
|       1649 | Produto 1649 | Marca Genérica | Fabricante Padrão |
|       1650 | Produto 1650 | Marca Genérica | Fabricante Padrão |
|       1651 | Produto 1651 | Marca Genérica | Fabricante Padrão |
|       1652 | Produto 1652 | Marca Genérica | Fabricante Padrão |
|       1653 | Produto 1653 | Marca Genérica | Fabricante Padrão |
|       1654 | Produto 1654 | Marca Genérica | Fabricante Padrão |
|       1655 | Produto 1655 | Marca Genérica | Fabricante Padrão |
|       1656 | Produto 1656 | Marca Genérica | Fabricante Padrão |
|       1657 | Produto 1657 | Marca Genérica | Fabricante Padrão |
|       1658 | Produto 1658 | Marca Genérica | Fabricante Padrão |
|       1659 | Produto 1659 | Marca Genérica | Fabricante Padrão |
|       1660 | Produto 1660 | Marca Genérica | Fabricante Padrão |
|       1661 | Produto 1661 | Marca Genérica | Fabricante Padrão |
|       1662 | Produto 1662 | Marca Genérica | Fabricante Padrão |
|       1663 | Produto 1663 | Marca Genérica | Fabricante Padrão |
|       1664 | Produto 1664 | Marca Genérica | Fabricante Padrão |
|       1665 | Produto 1665 | Marca Genérica | Fabricante Padrão |
|       1666 | Produto 1666 | Marca Genérica | Fabricante Padrão |
|       1667 | Produto 1667 | Marca Genérica | Fabricante Padrão |
|       1668 | Produto 1668 | Marca Genérica | Fabricante Padrão |
|       1669 | Produto 1669 | Marca Genérica | Fabricante Padrão |
|       1670 | Produto 1670 | Marca Genérica | Fabricante Padrão |
|       1671 | Produto 1671 | Marca Genérica | Fabricante Padrão |
|       1672 | Produto 1672 | Marca Genérica | Fabricante Padrão |
|       1673 | Produto 1673 | Marca Genérica | Fabricante Padrão |
|       1674 | Produto 1674 | Marca Genérica | Fabricante Padrão |
|       1675 | Produto 1675 | Marca Genérica | Fabricante Padrão |
|       1676 | Produto 1676 | Marca Genérica | Fabricante Padrão |
|       1677 | Produto 1677 | Marca Genérica | Fabricante Padrão |
|       1678 | Produto 1678 | Marca Genérica | Fabricante Padrão |
|       1679 | Produto 1679 | Marca Genérica | Fabricante Padrão |
|       1680 | Produto 1680 | Marca Genérica | Fabricante Padrão |
|       1681 | Produto 1681 | Marca Genérica | Fabricante Padrão |
|       1682 | Produto 1682 | Marca Genérica | Fabricante Padrão |
|       1683 | Produto 1683 | Marca Genérica | Fabricante Padrão |
|       1684 | Produto 1684 | Marca Genérica | Fabricante Padrão |
|       1685 | Produto 1685 | Marca Genérica | Fabricante Padrão |
|       1686 | Produto 1686 | Marca Genérica | Fabricante Padrão |
|       1687 | Produto 1687 | Marca Genérica | Fabricante Padrão |
|       1688 | Produto 1688 | Marca Genérica | Fabricante Padrão |
|       1689 | Produto 1689 | Marca Genérica | Fabricante Padrão |
|       1690 | Produto 1690 | Marca Genérica | Fabricante Padrão |
|       1691 | Produto 1691 | Marca Genérica | Fabricante Padrão |
|       1692 | Produto 1692 | Marca Genérica | Fabricante Padrão |
|       1693 | Produto 1693 | Marca Genérica | Fabricante Padrão |
|       1694 | Produto 1694 | Marca Genérica | Fabricante Padrão |
|       1695 | Produto 1695 | Marca Genérica | Fabricante Padrão |
|       1696 | Produto 1696 | Marca Genérica | Fabricante Padrão |
|       1697 | Produto 1697 | Marca Genérica | Fabricante Padrão |
|       1698 | Produto 1698 | Marca Genérica | Fabricante Padrão |
|       1699 | Produto 1699 | Marca Genérica | Fabricante Padrão |
|       1700 | Produto 1700 | Marca Genérica | Fabricante Padrão |
|       1701 | Produto 1701 | Marca Genérica | Fabricante Padrão |
|       1702 | Produto 1702 | Marca Genérica | Fabricante Padrão |
|       1703 | Produto 1703 | Marca Genérica | Fabricante Padrão |
|       1704 | Produto 1704 | Marca Genérica | Fabricante Padrão |
|       1705 | Produto 1705 | Marca Genérica | Fabricante Padrão |
|       1706 | Produto 1706 | Marca Genérica | Fabricante Padrão |
|       1707 | Produto 1707 | Marca Genérica | Fabricante Padrão |
|       1708 | Produto 1708 | Marca Genérica | Fabricante Padrão |
|       1709 | Produto 1709 | Marca Genérica | Fabricante Padrão |
|       1710 | Produto 1710 | Marca Genérica | Fabricante Padrão |
|       1711 | Produto 1711 | Marca Genérica | Fabricante Padrão |
|       1712 | Produto 1712 | Marca Genérica | Fabricante Padrão |
|       1713 | Produto 1713 | Marca Genérica | Fabricante Padrão |
|       1714 | Produto 1714 | Marca Genérica | Fabricante Padrão |
|       1715 | Produto 1715 | Marca Genérica | Fabricante Padrão |
|       1716 | Produto 1716 | Marca Genérica | Fabricante Padrão |
|       1717 | Produto 1717 | Marca Genérica | Fabricante Padrão |
|       1718 | Produto 1718 | Marca Genérica | Fabricante Padrão |
|       1719 | Produto 1719 | Marca Genérica | Fabricante Padrão |
|       1720 | Produto 1720 | Marca Genérica | Fabricante Padrão |
|       1721 | Produto 1721 | Marca Genérica | Fabricante Padrão |
|       1722 | Produto 1722 | Marca Genérica | Fabricante Padrão |
|       1723 | Produto 1723 | Marca Genérica | Fabricante Padrão |
|       1724 | Produto 1724 | Marca Genérica | Fabricante Padrão |
|       1725 | Produto 1725 | Marca Genérica | Fabricante Padrão |
|       1726 | Produto 1726 | Marca Genérica | Fabricante Padrão |
|       1727 | Produto 1727 | Marca Genérica | Fabricante Padrão |
|       1728 | Produto 1728 | Marca Genérica | Fabricante Padrão |
|       1729 | Produto 1729 | Marca Genérica | Fabricante Padrão |
|       1730 | Produto 1730 | Marca Genérica | Fabricante Padrão |
|       1731 | Produto 1731 | Marca Genérica | Fabricante Padrão |
|       1732 | Produto 1732 | Marca Genérica | Fabricante Padrão |
|       1733 | Produto 1733 | Marca Genérica | Fabricante Padrão |
|       1734 | Produto 1734 | Marca Genérica | Fabricante Padrão |
|       1735 | Produto 1735 | Marca Genérica | Fabricante Padrão |
|       1736 | Produto 1736 | Marca Genérica | Fabricante Padrão |
|       1737 | Produto 1737 | Marca Genérica | Fabricante Padrão |
|       1738 | Produto 1738 | Marca Genérica | Fabricante Padrão |
|       1739 | Produto 1739 | Marca Genérica | Fabricante Padrão |
|       1740 | Produto 1740 | Marca Genérica | Fabricante Padrão |
|       1741 | Produto 1741 | Marca Genérica | Fabricante Padrão |
|       1742 | Produto 1742 | Marca Genérica | Fabricante Padrão |
|       1743 | Produto 1743 | Marca Genérica | Fabricante Padrão |
|       1744 | Produto 1744 | Marca Genérica | Fabricante Padrão |
|       1745 | Produto 1745 | Marca Genérica | Fabricante Padrão |
|       1746 | Produto 1746 | Marca Genérica | Fabricante Padrão |
|       1747 | Produto 1747 | Marca Genérica | Fabricante Padrão |
|       1748 | Produto 1748 | Marca Genérica | Fabricante Padrão |
|       1749 | Produto 1749 | Marca Genérica | Fabricante Padrão |
|       1750 | Produto 1750 | Marca Genérica | Fabricante Padrão |
|       1751 | Produto 1751 | Marca Genérica | Fabricante Padrão |
|       1752 | Produto 1752 | Marca Genérica | Fabricante Padrão |
|       1753 | Produto 1753 | Marca Genérica | Fabricante Padrão |
|       1754 | Produto 1754 | Marca Genérica | Fabricante Padrão |
|       1755 | Produto 1755 | Marca Genérica | Fabricante Padrão |
|       1756 | Produto 1756 | Marca Genérica | Fabricante Padrão |
|       1757 | Produto 1757 | Marca Genérica | Fabricante Padrão |
|       1758 | Produto 1758 | Marca Genérica | Fabricante Padrão |
|       1759 | Produto 1759 | Marca Genérica | Fabricante Padrão |
|       1760 | Produto 1760 | Marca Genérica | Fabricante Padrão |
|       1761 | Produto 1761 | Marca Genérica | Fabricante Padrão |
|       1762 | Produto 1762 | Marca Genérica | Fabricante Padrão |
|       1763 | Produto 1763 | Marca Genérica | Fabricante Padrão |
|       1764 | Produto 1764 | Marca Genérica | Fabricante Padrão |
|       1765 | Produto 1765 | Marca Genérica | Fabricante Padrão |
|       1766 | Produto 1766 | Marca Genérica | Fabricante Padrão |
|       1767 | Produto 1767 | Marca Genérica | Fabricante Padrão |
|       1768 | Produto 1768 | Marca Genérica | Fabricante Padrão |
|       1769 | Produto 1769 | Marca Genérica | Fabricante Padrão |
|       1770 | Produto 1770 | Marca Genérica | Fabricante Padrão |
|       1771 | Produto 1771 | Marca Genérica | Fabricante Padrão |
|       1772 | Produto 1772 | Marca Genérica | Fabricante Padrão |
|       1773 | Produto 1773 | Marca Genérica | Fabricante Padrão |
|       1774 | Produto 1774 | Marca Genérica | Fabricante Padrão |
|       1775 | Produto 1775 | Marca Genérica | Fabricante Padrão |
|       1776 | Produto 1776 | Marca Genérica | Fabricante Padrão |
|       1777 | Produto 1777 | Marca Genérica | Fabricante Padrão |
|       1778 | Produto 1778 | Marca Genérica | Fabricante Padrão |
|       1779 | Produto 1779 | Marca Genérica | Fabricante Padrão |
|       1780 | Produto 1780 | Marca Genérica | Fabricante Padrão |
|       1781 | Produto 1781 | Marca Genérica | Fabricante Padrão |
|       1782 | Produto 1782 | Marca Genérica | Fabricante Padrão |
|       1783 | Produto 1783 | Marca Genérica | Fabricante Padrão |
|       1784 | Produto 1784 | Marca Genérica | Fabricante Padrão |
|       1785 | Produto 1785 | Marca Genérica | Fabricante Padrão |
|       1786 | Produto 1786 | Marca Genérica | Fabricante Padrão |
|       1787 | Produto 1787 | Marca Genérica | Fabricante Padrão |
|       1788 | Produto 1788 | Marca Genérica | Fabricante Padrão |
|       1789 | Produto 1789 | Marca Genérica | Fabricante Padrão |
|       1790 | Produto 1790 | Marca Genérica | Fabricante Padrão |
|       1791 | Produto 1791 | Marca Genérica | Fabricante Padrão |
|       1792 | Produto 1792 | Marca Genérica | Fabricante Padrão |
|       1793 | Produto 1793 | Marca Genérica | Fabricante Padrão |
|       1794 | Produto 1794 | Marca Genérica | Fabricante Padrão |
